gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend_ratio,support_score,streaming_count,is_high_value,engagement_score,churn_probability
0.008745461,-0.049283303,0.01855161,-0.10704084,0.023087416,-0.011349883,-0.091022305,-0.1217689,-0.03974397,-0.00943917,-0.106609404,0.02320776,0.05456442,-0.108712636,-0.17896895,-0.07642613,-0.92465895,-0.18744926,-0.37465444,-0.01109432,-0.2693912,0.050003164,-0.008412966,-0.0062220204,-0.14731237,0.003122917,-0.018133692,-0.29170895,-0.12935975,0.15317148,-0.0022597408,0.014356563,0.056164805
-0.003997472,-0.02897937,-0.004943644,0.026721135,0.29052252,-0.027620526,0.09533608,0.0739288,-0.01017486,-0.01678163,0.056601506,-0.020420859,-0.023468973,0.09099076,-0.008568123,0.16631119,0.66148275,-0.016652783,0.07879587,0.003657168,0.27446404,0.07814182,0.001885115,-0.006173845,-0.20334879,-0.01627774,0.01571018,0.95594966,-0.016206853,-0.049461752,-0.0012617838,-0.0032704014,0.9250787
0.0024406123,-0.024405288,-0.0053745727,0.020832814,0.19535525,-0.02764278,0.106242724,-0.19286832,0.024048103,-0.01678163,0.028161915,0.04368031,-0.017659342,-0.2691825,0.019021131,0.050944284,0.6198847,-0.022857247,0.06033693,0.0029686424,0.28327012,0.08182543,-0.0003793549,-0.0054811714,0.20912012,0.0007970896,0.021357514,0.25878143,-0.019411286,-0.011959622,0.0023248363,-0.0030727824,0.8197816
-4.806486e-05,-0.031790502,-0.006620217,0.025239468,0.2413111,-0.03831881,-0.054982103,0.06484304,0.020333305,-0.0075020734,0.04601631,0.041743353,-0.031077556,0.09177008,-0.049839932,0.05450306,0.591977,-0.024940372,0.081473105,-0.011243371,-0.35649407,0.08357414,-0.0016206052,0.00042789127,-0.20676902,-0.01920493,0.011666397,0.73543215,0.11108834,-0.008939026,-0.0012617838,-0.0011243506,0.81002504
0.014603362,-0.040598586,0.009207246,-0.058232315,-0.036346804,-0.045001935,-0.039124645,0.053096123,0.008427376,0.008197821,0.030161439,-0.01713962,-0.11779869,-0.17885557,-0.081156164,-0.08402308,-0.9116183,0.109518625,0.09451007,0.008594437,-0.260019,0.0882027,0.0006038896,0.0007934602,-0.14845203,-0.027160332,-0.018133692,-0.25804782,-0.03217342,-0.15272206,-0.0007203236,-0.010507667,0.12011255
-0.0016854351,-0.038430803,0.008428222,-0.081771806,-0.0013063315,-0.039696362,-0.07612317,0.045139525,0.01659347,-0.0042767343,0.03414723,0.031927027,-0.04080271,-0.18985987,-0.04164541,0.1237551,0.4736543,-0.027506284,0.068601996,-0.007544709,-0.39486533,0.079767466,-0.0037052252,-0.0021184543,-0.21042539,-0.01920493,-0.004702462,-0.21369267,0.09897005,0.0013505045,-0.0007203236,0.003266707,0.42215517
-0.003267725,-0.037651457,0.0061757476,-0.08293863,-0.09658002,-0.034991894,0.05024867,0.037223104,0.005245646,-0.0042767343,0.03927486,-0.021133961,-0.073228456,-0.1684182,-0.29414088,0.04965657,-0.9985185,-0.08008127,-0.34165633,-0.0072996654,-0.24825662,-0.4510089,-0.00026617633,-0.00056068995,-0.15054463,-0.026851054,-0.018133692,-0.356261,0.07804025,-0.13401316,-0.0007203236,0.012580603,0.037262104
-0.007825027,-0.030140568,-0.005466596,0.025641562,-0.058827158,-0.041721176,-0.108418554,0.028033197,0.0052057877,-0.0030344771,0.0296639,-0.029726375,-0.12190066,0.07844867,-0.37714306,-0.05935477,-0.8935304,0.061890215,0.09009243,-0.0077844113,-0.2605414,-0.54210156,-0.008423249,-0.0044427277,-0.13869506,0.0040040654,-0.013660374,-0.31694964,0.08098664,-0.21107715,-0.0012617838,-0.0029985004,0.06062499
0.00029292563,-0.022026302,-0.007371801,0.02989164,0.25528893,-0.029989028,-0.08642828,0.06933318,0.01288469,-0.0075020734,0.06437312,-0.021016382,-0.02673132,0.10480605,-0.10152034,0.121445775,0.64573795,-0.021673724,0.06419983,0.0024503544,0.24706988,0.07843797,-0.0014004464,0.00042789127,0.24828991,0.0014986708,0.01571018,0.93532544,0.089195594,-0.08044826,-0.0012617838,0.0015739491,0.9359211
-0.007488598,-0.030462105,-0.014375275,-0.15091653,0.14607327,0.20509212,-0.061389174,-0.19989422,-0.037974074,0.029967228,0.06562404,0.026131904,0.02165006,0.073559955,-0.011652693,0.018866569,0.48774803,-0.039510883,0.08296683,-0.01262272,-0.38789093,0.08476002,0.00047597828,-0.0064275144,-0.18167792,-0.014274329,0.011666397,0.31635052,-0.16198973,0.0779884,-0.0074298615,-0.002781806,0.6036539
-0.0010848348,-0.044605855,-0.006620217,0.024066864,0.22114696,-0.03380436,-0.013222149,0.03704214,0.011341783,-0.0075020734,0.03963613,-0.027292328,-0.0371082,-0.19099958,-0.21983434,0.0015166453,0.6009539,-0.021361167,0.07456923,-0.0041988967,-0.35985082,-0.44239438,-0.011843623,6.48587e-05,-0.15707307,-0.02797465,0.01731373,0.8164267,0.055097904,-0.09886246,-0.0007203236,0.00744143,0.57464176
0.0025622144,-0.020879038,0.0067144283,-0.08415212,0.064013675,-0.023956157,0.113898404,0.058617365,0.009680784,-0.0042767343,0.032863308,-0.022437278,-0.036456477,0.122792006,-0.11675563,0.07731339,0.59955114,-0.019285867,0.06207711,0.00083503575,0.32180715,0.08673992,-0.0027380586,0.00019401684,0.25875777,0.00339455,0.01571018,0.036798287,0.08983907,-0.104428895,-0.0012617838,-0.002148145,0.835612
-0.0073422664,-0.031708874,0.009129697,-0.067692555,0.15276355,-0.02332407,-0.08566843,0.04796139,0.02046883,-0.011554008,-0.12827896,-0.015678903,0.018890664,-0.21104345,-0.19969185,0.024822265,0.5173199,-0.043184202,0.08082283,-0.01719316,-0.40297368,0.09098428,-0.00023072094,0.002512197,-0.17681637,0.0032513803,0.01731373,0.27331108,-0.053655542,-0.01834297,-0.0007203236,-0.0139586385,0.46282956
-0.00031783234,0.15393378,-0.0070805494,0.030116512,0.017020395,-0.034176964,-0.084083386,0.026713068,0.01679069,-0.0075020734,0.03137434,-0.02922881,-0.035014912,-0.18097116,-0.14283858,0.014235005,0.49992102,-0.021213558,0.05086452,-0.005905268,-0.43925098,-0.66995394,-0.023101352,-0.00251579,0.2082917,0.0012619237,0.01731373,-0.042226363,0.04099011,-0.1017101,-0.0007203236,0.007728147,0.35189798
-0.004202394,-0.020979159,0.0075704553,0.017187309,0.15823476,-0.03152688,0.11937064,0.067163944,-0.027783265,-0.011661891,0.038535777,-0.028360166,0.03106365,0.13789447,0.0497992,0.078067996,0.60335726,-0.024382576,0.06502233,0.0036696398,0.3104538,0.092117004,0.00047597828,-0.0037599048,0.22650865,0.0033376608,0.01571018,0.30608016,-0.013447117,-0.025811937,0.0012981314,-0.0004057106,0.90388435
0.033765256,-0.03779916,-0.008915808,-0.008952445,-1.1096311,-0.030057767,0.05442135,-0.15887073,-0.035808563,0.007871601,-0.13639413,0.02217234,0.048121054,-0.12677433,-0.14328639,-0.16391124,-0.98829895,-0.18961215,-0.3777219,-0.01109432,-0.25894883,0.046159767,-0.008040524,-0.008001212,-0.16927129,0.003122917,-0.0112654185,-0.5809662,-0.1782957,0.16940661,0.0023248363,-0.13970165,0.012204097
0.0028504576,-0.034750316,-0.0074027637,0.019795017,-0.056231987,-0.049677886,-0.032780122,-0.14875202,-0.008315766,-0.009686171,0.03295642,-0.021170037,-0.06360264,-0.16996004,-0.1418033,-0.113836005,-1.0205117,-0.088967055,-0.37780866,-0.0012810095,-0.2549137,0.067162335,0.0006060698,-0.007881697,-0.17351578,0.0040398994,-0.018133692,-0.22264601,-0.048671067,-0.09654904,-0.0022597408,-0.0091249,0.049629197
-0.0018836273,0.100183636,-0.0070047453,-0.108654454,0.27414066,-0.024818096,-0.084814526,0.068551,0.013370516,-0.0075020734,0.0653535,-0.016630093,-0.02673132,0.09437286,-0.1197201,0.11093058,0.64573795,-0.017349498,0.06350495,-0.00016049622,0.23778729,0.07843797,-0.0014004464,-0.0021527575,0.24292567,-0.00074822665,0.01571018,0.9132714,0.09115406,-0.07618661,-0.0012617838,0.0011182213,0.932143
-0.00033532374,-0.04045864,-0.0063583693,0.025046833,0.009597777,-0.036207356,-0.079477616,0.03200197,-0.0017959531,-0.0055263527,0.027607126,-0.030086609,-0.1086613,-0.16653778,-0.21669097,0.020533834,-0.9140493,0.062326357,0.08937345,-0.005073702,-0.23637308,-0.51529217,-0.023101352,-0.00251579,-0.13418974,-0.02797465,-0.006526134,-0.08407613,0.057679217,-0.20964575,-0.0007203236,0.0070655593,0.08166836
0.0031746135,-0.05159036,-0.008915808,0.02785934,-0.091995575,-0.012994394,0.062017523,-0.12628546,-0.019151224,0.007889406,-0.11603644,-0.02643578,-0.059180945,-0.09086847,-0.26231784,-0.17503917,-1.0017095,-0.110127546,-0.34646106,-0.005048082,-0.23473895,0.05983924,-0.01978954,-0.011257568,-0.14537168,0.005663488,-0.0112654185,-0.17383209,-0.08986962,-0.13197963,-0.0022597408,0.023685029,0.045920163
-0.0044539617,-0.033039656,-0.005466596,0.022877872,0.09883381,-0.04419237,-0.09114347,0.026421146,0.0064134216,-0.0030344771,0.03664,-0.027696684,-0.06707838,-0.15724966,-0.33464047,0.18969007,-0.9952748,-0.078098126,-0.35883957,-0.0075506526,-0.24459319,-0.4042256,-0.012295112,-0.005293898,-0.1320662,0.003965047,-0.018133692,-0.47700307,0.0610363,-0.14288273,-0.0007203236,0.0036796713,0.043319553
-0.0044203904,-0.026594697,0.0016740055,0.01794072,-0.12625065,-0.02907978,0.07810492,-0.22120048,0.0052262708,0.0038965445,0.033999424,-0.02745835,-0.04336725,0.08687255,-0.018824348,-0.21688546,0.5319871,-0.018849658,0.06271907,0.00091074506,0.29998696,0.06868947,0.0031853067,-0.0032555168,-0.20563462,0.0033977313,-0.020766744,-0.3063872,-0.03500811,-0.10316336,-0.0074298615,-0.00525502,0.469864
-0.00112917,-0.030197546,0.0072008925,-0.09654265,-0.14237738,-0.03456693,-0.08356176,0.037312027,0.005102005,-0.0030344771,0.031581696,-0.02077373,-0.12190066,0.073234856,-0.2873905,0.071544126,-0.8772146,0.070572376,0.0879403,-0.0077844113,-0.24316475,-0.5187486,0.0016883424,-0.008691253,-0.13708194,0.003965047,-0.013660374,-0.4355603,0.073981054,-0.18978639,-0.0012617838,-0.0037409444,0.06335818
0.016062021,0.22881944,0.007163591,0.029952005,0.025698816,-0.010847778,0.09036232,-0.10795849,-0.035808563,0.0035703243,-0.09808985,0.020956796,0.048644993,-0.07423695,-0.1440997,0.020218924,-0.96518767,-0.18613735,-0.3533548,0.01605615,-0.21246347,0.052438833,0.0037385698,0.020258415,-0.13720906,-0.0011909705,-0.0112654185,-0.26402095,-0.14768745,0.14831623,0.0023248363,-0.13799644,0.113807835
-0.002309875,-0.038824204,-0.0049142404,0.02425135,0.23211919,-0.030604847,0.01659512,0.04459671,0.009097963,-0.0075020734,0.042105112,-0.029322019,-0.0371082,0.096076824,-0.12536636,-0.101587735,0.5726169,-0.018808216,0.072891,-0.00038958143,-0.3663541,-0.56639874,-0.006831724,-0.0044504856,-0.178376,-0.02797465,0.011666397,0.7761727,0.07445358,-0.09901957,-0.0012617838,-0.0010890809,0.60460734
0.012531294,-0.01354708,0.013943733,0.036330834,-0.2174059,-0.0118122725,0.11584166,0.051823027,-0.04072857,-0.00943917,-0.15139954,0.03982521,-0.028898038,0.1137959,0.023389056,-0.08234759,-1.0552493,-0.09410651,-0.32118,0.0022200078,0.2195897,0.072338074,0.0030301912,-0.00066240714,0.28250828,0.003605046,-0.009956456,-0.43809405,-0.052665282,-0.07542808,0.0012981314,-0.0024289298,0.18053477
0.020683587,-0.0186808,0.0074122665,-0.092056826,0.09548119,-0.0036169216,0.09709718,0.04718436,0.026506767,-0.009548129,-0.124028414,0.023803338,0.071045324,0.13564768,0.342916,-0.07209654,-0.8930543,0.15041934,0.097302295,-0.0030295295,0.22164947,0.08266836,-0.00051650277,-0.0009796238,0.22666585,0.0008431269,-0.0049979943,-0.04181914,0.012248199,0.22786267,0.0012981314,-0.000120626355,0.6736499
-0.00033532374,-0.036808293,0.008428222,-0.08741207,0.020744912,-0.028766727,-0.07277202,0.033441037,0.00067646813,-0.0055263527,0.027304173,-0.021133961,-0.11481137,-0.15774807,-0.33436888,0.018334439,-0.93721473,0.071008526,0.09285847,-0.005073702,-0.24854502,-0.53444946,-0.016748432,-0.0021184543,-0.12114841,-0.02797465,0.011749474,-0.04899943,0.059395812,-0.19217633,-0.0007203236,0.0063231154,0.072828114
0.0011903027,-0.020654129,-0.0070805494,0.02690095,-0.061807763,-0.03514355,-0.09648824,0.056694616,-0.02193917,-0.009686171,0.041604847,0.036441397,-0.034508187,0.11566426,-0.011469412,-0.05636246,0.5338561,-0.023724135,0.061335057,0.0027895225,0.30078647,0.080663115,0.0010904303,-0.00074574933,0.25449786,0.0009535837,-0.020766744,-0.3496577,-0.017102115,-0.04179146,-0.0012617838,-0.0010331066,0.6907861
-0.0026451391,-0.033039656,-0.0063583693,0.029772008,-0.002218177,-0.043497182,-0.082450695,0.03141365,0.0064134216,-0.0042767343,0.036624163,-0.034694772,-0.060959738,-0.12678647,-0.22531004,0.14201967,-0.9952748,-0.07785818,-0.34888327,-0.0071152085,-0.22339158,-0.38861042,0.07932951,-9.037834e-05,-0.1320662,0.003965047,-0.018133692,-0.48403034,0.07902372,-0.14772864,-0.0007203236,0.00860775,0.05076636
0.00016508182,-0.020513605,-0.007371801,0.029915951,0.26257396,-0.032093503,-0.09823275,0.06968327,0.024670228,0.022882042,0.064927354,0.026219321,-0.019122738,0.09521277,0.016963517,0.12397746,0.64673835,-0.021648964,0.064827606,0.004849514,0.2515911,0.07873572,0.0016649564,0.00090961193,0.25129786,0.00061170064,0.01571018,0.9508262,-0.0042573423,-0.019184902,-0.0012617838,-0.0011813997,0.94688076
-0.0044203904,-0.022276781,-0.0010866922,0.023679353,-0.008772033,-0.024338676,0.07255345,-0.16292326,-0.020324996,-0.004596591,0.0359202,0.031046985,-0.042246543,0.100916475,0.039944448,0.043340407,0.53611946,-0.023079254,0.07145451,0.0027895225,0.32428074,0.06879245,0.0012676698,0.012963381,-0.19988288,0.00077457976,-0.020766744,-0.33930022,-0.052345194,-0.0438777,0.0076438896,-0.005887567,0.6219686
0.003061593,0.10168436,-0.0053745727,0.023500403,-0.01658238,-0.030262476,0.096768215,0.06044231,-0.012629742,-0.009686171,0.03955383,-0.02496374,-0.03474899,0.11751111,-0.0011051308,-0.099216886,0.54512763,-0.019845894,0.060583424,-0.0009800831,0.27433795,0.08056013,0.0013105889,-0.0030434774,0.25671548,0.0005730091,-0.012065866,-0.33417875,-0.011340758,-0.091032766,-0.0012617838,-0.0034088248,0.7408809
0.018465608,-0.02620121,0.007976278,-0.09279493,0.072328344,-0.02725864,-0.08214776,0.049831975,-0.020808538,0.008197821,0.036934853,0.033320013,0.10018482,0.11139166,0.4001865,-0.015814543,-0.8398295,0.14523262,0.11062735,-0.0032232157,0.21298857,0.08528933,-0.00051650277,0.0015065796,-0.14457035,-0.019829314,-0.0049979943,-0.093305536,-0.012159911,0.22172008,0.0012981314,-4.6540925e-05,0.5828603
-0.032801088,-0.02321137,0.0063394876,0.02828284,-0.09200981,-0.030412892,0.13020311,0.06334737,0.023859255,0.008180016,0.037029278,0.039959796,0.08327327,0.12727562,0.17483288,-0.08076495,-0.84666574,0.10833998,0.08635931,0.0013452024,0.22218128,0.07879569,0.0030505843,0.00095036195,0.23545447,0.003605046,-0.009956456,-0.3747416,-0.0020448556,0.21828376,0.0012981314,-0.013433527,0.56875044
0.02620939,0.09615058,0.009739603,0.025927044,-0.23354395,-0.010345885,0.11859377,0.064587384,-0.0072631305,-0.00943917,-0.109481074,-0.026944079,-0.10925485,0.0817474,-0.17052886,-0.12871522,-1.0398467,0.075601466,0.078562275,-0.0133878505,0.1537737,0.076798536,-0.024149124,-0.00066240714,-0.17053956,0.00034928447,-0.009956456,-0.59103155,-0.032895528,-0.20487557,-0.0012617838,-0.0015354775,0.120567456
0.0046008835,-0.03350039,0.038465012,0.047249123,-0.018908344,0.30156952,-0.012892777,0.05470706,-0.019300591,0.015283003,0.093912505,0.024833638,0.06786296,-0.18002953,-0.087884404,0.05882637,-0.94479126,-0.16980411,-0.42014104,-0.0066264635,-0.24846096,0.065500095,-0.005026783,0.006133847,-0.16657418,0.001616804,-0.018133692,-0.1786789,-0.051336206,0.14217243,-0.0007203236,-0.0039173383,0.17603518
-0.0014428925,-0.037536927,0.010196492,-0.115560845,0.197972,-0.039356276,-0.07501472,-0.20346336,-0.035549045,0.022882042,0.04617243,0.015443908,0.03407594,-0.114761524,-0.089234434,0.058922846,-1.2288433,-0.1734599,-0.4817646,-0.042162076,-0.2529018,0.061383426,0.00010333632,-0.0033325744,-0.17023383,-0.01412886,0.011749474,0.6791466,-0.11827125,0.08209498,-0.0022597408,0.014199134,0.13419282
-0.0019321012,-0.02827908,-0.006880532,0.01546961,0.19891983,-0.022515832,-0.103939235,0.057765022,0.004395583,-0.016643587,-0.121160656,-0.030280024,-0.020106288,0.10963964,-0.11947372,0.055289105,0.62370056,-0.020883473,0.079926886,0.001521467,0.31866705,0.08985586,0.000547503,-0.0038761168,-0.18718173,-0.023044048,0.01571018,0.36974353,-0.020114029,-0.07629671,-0.0012617838,-0.002435495,0.7747621
-0.0019569555,-0.024151996,0.010812176,0.029608842,0.25964218,-0.033772282,-0.08522094,0.06259123,0.027451597,-0.0075020734,0.060279433,0.02993984,-0.02673132,-0.18970944,0.001820172,0.14807187,0.64954907,-0.019267853,0.0618934,0.0013907045,0.25023392,0.07681828,-0.0052142437,-0.0021184543,0.2249325,0.00066858984,0.021357514,0.9866867,0.10975313,0.012875395,-0.0007203236,-0.000985571,0.9387494
0.016865648,-0.03862394,-0.0113330325,0.018259164,-0.010306489,-0.044169325,0.043709118,-0.16065137,0.0037604673,-0.009686171,0.025048913,-0.025247814,-0.08709069,-0.22148778,-0.23287077,-0.12769787,-0.9102394,0.112807505,0.07947744,0.002976941,-0.26249006,0.07524933,0.0006038896,-0.008537897,0.2623789,0.0034303837,-0.018133692,-0.24667855,-0.04167568,-0.1559786,-0.0022597408,-0.010261544,0.13235411
0.00315471,-0.02351098,-0.0010866922,0.019913957,0.06373315,-0.02655988,0.09534223,-0.19360055,0.004817625,0.0038965445,0.030334719,-0.02745835,-0.0376001,0.10644659,-0.02316769,-0.03330399,0.57362384,-0.01558347,0.07091552,0.0017908623,0.30050623,0.07525656,0.000821466,0.017338581,-0.223221,0.0031586569,-0.012065866,-0.044911228,-0.025000755,-0.09330442,-0.0074298615,-0.0018822653,0.6641659
0.00034423638,-0.019089596,0.00982293,0.021853305,0.1644024,-0.035679877,-0.11867823,0.062882826,0.018739546,-0.0075020734,0.03457442,0.039959796,-0.031519923,0.11805865,-0.013321214,0.036816094,0.6167982,-0.020367444,0.06407776,0.0027138134,0.28066027,0.097305216,-0.0029582174,0.0011753137,0.2282014,0.0008539788,0.01571018,0.2893405,0.11292306,-0.0070383763,-0.0012617838,-0.001584931,0.88683015
4.18555e-05,-0.022983544,0.014267403,0.03372922,0.056553267,-0.03948792,-0.102198616,-0.18201314,-0.011939211,0.008197821,0.027542105,-0.022260517,-0.026908763,0.09656342,-0.03511673,0.048576497,0.59980565,-0.019878915,0.061724298,0.0013554185,0.31569868,0.074028455,0.000547503,-0.0005351326,0.22845542,0.0033376608,0.01571018,0.058574464,-0.13558714,-0.07610661,-0.0074298615,-0.0014682566,0.74294776
-4.806486e-05,-0.03130037,-0.017142903,-0.07840384,0.21566035,-0.019260203,-0.030548556,0.058846373,0.00047460338,-0.016643587,-0.32701063,-0.017304244,-0.020342523,0.09447924,-0.07461262,-0.018174576,0.5988124,-0.030738749,0.08087435,-0.005197134,-0.34177315,0.08008836,0.001885115,-0.0012954681,-0.20272906,-0.027160332,0.011666397,0.7281974,-0.015528344,-0.06512481,-0.0012617838,-0.0026244356,0.6518792
0.00020024483,-0.032282703,0.011136051,-0.089782245,0.021304592,-0.02061331,-0.0485375,-0.15661232,-0.007146285,-0.009548129,-0.11694685,-0.013501415,-0.038945556,0.07088019,-0.096476614,-0.034718,0.47562036,-0.040575273,0.07027858,-0.005295857,-0.39277446,0.07868227,0.000821466,-0.0054468513,-0.23684151,-0.024108186,-0.00022914249,-0.21244778,-0.12306911,-0.061724387,-0.0074298615,-0.0055391425,0.27865994
0.0037704501,-0.033382498,0.03103116,0.04900477,-0.04706581,0.2396994,-0.016879568,0.051069744,-0.019300591,-0.00789681,0.085814886,0.029553616,0.0683869,-0.18136095,-0.17999364,0.02344025,-0.94479126,-0.16980411,-0.42014104,-0.0066264635,-0.24846096,0.068602495,0.0024070828,-0.027152779,-0.17450531,0.001616804,-0.018133692,-0.20020854,-0.024066487,0.12231225,-0.0007203236,-0.007911347,0.13573886
-0.006879217,-0.03536202,-0.0063583693,0.027077194,0.019682629,-0.03481664,-0.0891128,0.034520935,0.006792153,-0.0055263527,0.031221818,-0.030086609,-0.059989087,-0.17721684,-0.271079,0.020180222,-1.0418481,-0.077784695,-0.3918134,-0.0041988967,-0.24585266,-0.47760275,-0.023101352,6.48587e-05,-0.15328051,-0.02797465,-0.006526134,-0.110380575,0.06289116,-0.15534632,-0.0007203236,0.0076736794,0.042200692
-0.032033697,-0.02131018,0.017155161,0.035522036,-0.065049075,-0.009804594,0.09737138,0.056976274,-0.0072631305,0.007883655,-0.09100178,-0.044703078,-0.102754414,0.07804494,-0.09818561,-0.065606296,-1.026368,0.06173105,0.07848287,-0.00053357484,0.183833,0.076798536,-0.024149124,-0.00018603972,-0.17092715,0.0055707647,-0.009956456,-0.37454027,-0.09941647,-0.22240897,0.0012981314,-0.0026299085,0.15874314
0.0021292386,-0.023167556,0.039614793,0.065559216,-0.1566273,0.16900669,-0.036322925,0.054313105,0.011967495,-0.010427773,-0.23871756,0.04131953,-0.060582645,0.075546905,-0.22827564,-0.10622107,-0.9974243,-0.11124566,-0.40714848,-0.004505773,-0.22537474,0.06866291,-0.011027613,0.004959103,-0.21055132,0.001616804,-0.013660374,-0.546315,-0.023450488,-0.043913618,-0.0012617838,0.001269879,0.05626856
0.0027195583,-0.031385377,0.013591305,-0.10493222,-0.034356352,-0.033422068,0.100227505,0.05996081,0.01584429,0.008197821,0.040611822,0.043550063,-0.06873392,0.09198108,-0.3740483,-0.20035496,-0.9959371,-0.10840262,-0.3777324,-0.01695959,-0.23627184,0.070222035,-0.012004693,0.00084249955,-0.21294636,0.003122917,-0.013660374,-0.41068554,-0.05736432,-0.04066976,-0.0012617838,-0.003974233,0.058212362
0.0036634207,-0.031196387,-0.015783632,0.045896143,0.15543719,0.1913417,-0.06928275,0.049005877,0.02588209,-0.009560035,0.044759538,0.033072017,-0.035866156,-0.19870701,-0.02256329,0.08702331,0.5560893,-0.020898173,0.07778905,-0.001386954,-0.36552665,0.10160022,-0.0055483007,0.007468805,-0.18348224,0.0015562174,0.01731373,0.3160661,0.07954347,0.00768158,-0.0007203236,0.013828664,0.722129
0.022940265,-0.03529752,-0.003299424,0.027157465,-0.21120718,-0.011876873,0.052636817,-0.15537913,0.007621752,0.007889406,-0.09194408,-0.02643578,-0.10785316,-0.08445278,-0.26317036,-0.19074439,-0.8861915,0.14222011,0.08671853,0.002976941,-0.22071944,0.06650189,-0.01978954,-0.011257568,-0.12118804,0.005663488,-0.0112654185,-0.53507054,-0.08491883,-0.16675839,-0.0022597408,0.03422478,0.06392542
-0.013083133,-0.033200894,0.008428222,-0.09310502,-0.004941771,-0.029845254,-0.09358466,0.03461433,0.0052913823,-0.0055263527,0.029449278,-0.021133961,-0.059989087,-0.17584099,-0.17226532,0.014543997,-1.0308784,-0.07983625,-0.3918134,-0.0041988967,-0.23422068,-0.48287824,-0.023101352,0.00046219444,-0.15107779,-0.02797465,-0.006526134,-0.093002394,0.0631303,-0.14318778,-0.0007203236,0.0069312355,0.042756747
-0.0046541747,-0.024014937,0.012014927,0.019714588,-0.024383917,-0.03146629,0.116110526,-0.19857772,-0.028949957,-0.009686171,0.037279982,-0.02486328,0.028905151,0.11251909,0.10603846,-0.14845861,0.47977623,-0.023932392,0.055590596,0.0032249663,0.27865127,0.06746211,0.0018473383,-0.0044961814,0.22437705,0.0065439935,-0.020766744,-0.3510255,-0.059840985,-0.03629425,0.0076438896,-0.0016068425,0.6604349
0.08072315,0.041282177,-0.012344054,0.04976301,-0.1177982,-0.010075706,0.078978606,-0.16632606,0.049717546,0.007883655,-0.080331884,0.03208145,0.026417661,0.07708684,0.47383577,-0.18367559,-0.90043515,-0.13022572,-0.2255373,-0.0052453475,0.18524906,0.053420678,-0.0010378641,-0.007378981,0.21238895,0.0006839002,-0.009956456,-0.2711056,-0.15417403,0.1801548,0.0076438896,0.0034624548,0.35107344
-0.004202394,-0.020790726,-0.0053745727,0.021872582,0.20063822,-0.024526143,0.1214482,0.07009168,0.027330667,-0.0075020734,0.038421225,-0.031389926,0.032308932,0.14862223,0.022118954,0.059275284,0.60836947,-0.021266242,0.06502233,0.0036696398,0.24383385,0.105846874,-0.0028095834,-0.0041003986,0.21079569,0.00339455,0.01571018,0.3301236,0.12028627,-0.0031534727,-0.0012617838,0.00042288407,0.9186225
-0.0012937553,-0.038502976,-0.0063583693,0.026547743,0.017964456,-0.037727356,-0.07627677,-0.16203494,0.007651054,-0.009686171,0.031432517,-0.027696684,-0.030862445,-0.18379164,-0.09785856,0.051032223,0.48859298,-0.02036236,0.06653822,-0.0005925991,-0.40277442,0.073441096,0.0033641588,-0.008081329,-0.22001013,0.0040398994,-0.004702462,-0.19742157,-0.03726788,-0.07779412,-0.0022597408,0.0017319743,0.3163775
-0.09527904,-0.01173947,0.009529037,-0.17155619,0.031022537,-0.0009603529,0.07188867,-0.16449226,0.041642707,0.007883655,-0.051035468,0.026578737,0.048121054,0.06519388,0.5071556,0.023204593,-0.8844012,-0.13782883,-0.24899295,0.0026554517,0.21639717,0.050594155,0.0022689302,-0.0035669028,-0.15576507,0.0034260422,-0.009956456,-0.2762018,-0.15516692,0.18090284,0.0076438896,0.0067576244,0.27617282
-0.008740594,-0.02675186,-0.005466596,0.027211783,-0.020487053,-0.036883943,-0.09901047,0.034057766,0.0071864147,-0.004284095,0.03592642,-0.029726375,-0.03936114,0.08311927,-0.11713082,-0.02305897,0.46569872,-0.019449929,0.065682985,-0.0010760127,-0.40233675,-0.59107083,-0.0152652925,-0.0044427277,-0.21342888,0.0040040654,-0.00022914249,-0.20371681,0.062876165,-0.12172369,-0.0012617838,-0.0023359123,0.2495666
-0.009154544,-0.040896006,0.008883576,-0.10766287,-0.15794481,-0.0109250555,0.0674435,-0.15980168,-0.018044127,-0.009548129,-0.12821761,-0.011038387,-0.038553,-0.118208006,-0.26061574,-0.28085032,0.4538912,-0.039877303,0.059243444,-0.0078043784,-0.35810435,0.0583219,-0.01978954,-0.0066253003,-0.17554982,0.0034904545,-0.04012616,-0.6600998,-0.1036561,-0.07834318,-0.0022597408,-0.010861822,0.10883146
