gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_spend_ratio,support_score,streaming_count,is_high_value,engagement_score,charge_per_tenure,high_risk_combo,contract_stability,has_any_protection,fiber_monthly_combo,payment_risk,total_services,loyalty_index
0,0,1,0,62,0,0,1,1,0,1,0,0,1,38.6,2345.55,0,0,0,1,1,0,0,0,1,0,0,3,0.016449681447231,3,0,0,3,0.6126984126984127,0,2,1,0,0,3,1.5656565656565655
1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,1,0,0,1,0,0,1,0,0,0,0,0.961904761904762,0,0,0,0,12.625,0,0,0,0,0,0,0.0380952380952381
1,0,0,0,18,1,1,1,0,1,0,0,0,1,60.6,1156.35,0,1,0,0,1,0,0,0,0,0,1,1,0.0523609971054564,2,0,0,4,3.1894736842105265,0,0,1,0,0,4,0.2922077922077922
0,1,1,0,69,1,1,0,1,0,0,1,0,1,89.95,6143.15,1,1,0,0,0,1,0,0,0,1,0,3,0.0146399420587062,1,1,1,4,1.2850000000000001,0,0,1,1,1,4,0.7586586036283672
0,0,0,0,2,1,0,0,1,0,0,0,0,1,74.75,144.8,0,1,0,0,0,1,0,0,0,1,0,0,0.5126886145404663,1,0,0,2,24.916666666666668,1,0,1,1,1,2,0.026402640264026403
0,0,1,1,19,1,0,0,0,0,0,0,0,0,20.6,414.95,0,1,0,0,0,0,1,0,0,0,1,1,0.0495251833153023,0,0,0,1,1.03,0,0,0,0,0,1,0.8796296296296295
0,0,0,0,12,1,1,0,0,0,0,1,0,1,84.45,1059.55,1,1,0,0,0,1,0,0,0,1,0,0,0.0796284946490028,0,1,0,3,6.496153846153846,0,0,0,1,1,3,0.1404330017554125
0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.4,181.8,0,1,0,0,0,0,1,0,0,0,1,0,0.111597374179431,0,0,0,1,2.04,0,0,0,0,0,1,0.42056074766355145
0,0,0,0,27,1,0,1,0,1,1,1,1,0,81.7,2212.55,0,0,1,0,1,0,0,0,0,1,0,2,0.0369090375189175,3,2,0,6,2.917857142857143,0,1,1,0,0,6,0.3264812575574365
0,0,0,1,27,1,1,0,0,0,1,0,0,1,79.5,2180.55,1,1,0,0,0,1,0,0,0,1,0,2,0.0364419793266255,1,0,0,3,2.8392857142857144,0,0,1,1,1,3,0.33540372670807456
0,0,1,1,1,1,0,0,0,0,0,1,1,0,89.15,89.15,1,1,0,0,0,1,0,0,0,0,1,0,0.9889073765945646,0,2,0,3,44.575,1,0,0,1,0,3,0.011092623405435384
1,1,0,0,24,1,0,0,0,0,0,0,0,1,20.3,459.95,0,1,0,0,0,0,1,0,0,0,1,1,0.0440394836750189,0,0,0,1,0.812,0,0,0,0,0,1,1.1267605633802817
0,1,0,0,14,1,1,0,0,0,0,0,0,1,74.95,1036.75,1,1,0,0,0,1,0,0,0,1,0,1,0.0722235605878101,0,0,0,2,4.996666666666667,0,0,0,1,1,2,0.18433179723502305
1,1,0,0,32,1,0,0,1,0,0,0,0,1,74.4,2276.95,1,1,0,0,0,1,0,0,0,1,0,2,0.0326609451480497,1,0,0,2,2.254545454545455,0,0,1,1,1,2,0.42440318302387264
1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.0,211.95,0,0,1,0,0,0,1,0,0,0,1,0,0.0939187602723644,0,0,0,1,1.6666666666666667,0,1,0,0,0,1,0.5238095238095238
0,0,0,0,1,1,1,0,0,0,0,0,0,1,25.0,25.0,0,1,0,0,0,0,1,0,0,0,1,0,0.9615384615384616,0,0,0,2,12.5,0,0,0,0,0,2,0.038461538461538464
0,1,0,1,38,1,1,1,0,0,0,0,0,1,80.45,3162.65,0,1,0,0,0,1,0,0,0,0,1,2,0.0254294880912869,1,0,0,3,2.062820512820513,0,0,1,1,0,3,0.4665438919582566
1,0,1,1,9,1,0,0,0,0,0,0,0,0,19.75,210.65,0,0,0,1,0,0,1,0,0,0,1,0,0.0933144342074179,0,0,0,1,1.975,0,2,0,0,0,1,0.43373493975903615
0,0,1,1,54,1,1,1,1,0,1,0,0,1,65.65,3566.7,0,0,0,1,1,0,0,0,1,0,0,3,0.0184012108641421,3,0,0,5,1.1936363636363638,0,2,1,0,0,5,0.8102025506376593
1,0,0,0,29,1,1,0,0,0,0,1,1,1,71.0,2080.1,0,0,1,0,1,0,0,0,1,0,0,2,0.0341165729662197,0,2,0,4,2.3666666666666667,0,1,0,0,0,4,0.4027777777777778
0,1,1,0,44,1,1,0,0,1,0,1,0,1,89.2,4040.2,0,1,0,0,0,1,0,0,0,1,0,2,0.0220726516876175,1,1,0,4,1.9822222222222223,0,0,1,1,1,4,0.4878048780487805
0,0,1,1,59,1,0,1,1,1,1,1,1,1,86.75,5186.0,0,0,0,1,1,0,0,0,0,1,0,3,0.0167245035666088,4,2,0,7,1.4458333333333333,0,2,1,0,0,7,0.6723646723646723
1,0,0,0,3,1,0,0,0,0,0,0,1,1,55.3,196.15,1,1,0,0,1,0,0,0,0,1,0,0,0.2804970834390058,0,1,0,2,13.825,0,0,0,0,1,2,0.05328596802841919
1,0,1,1,18,1,0,1,1,0,1,0,0,1,61.5,1087.45,0,0,1,0,1,0,0,0,0,0,1,1,0.0565023657494602,3,0,0,4,3.236842105263158,0,1,1,0,0,4,0.288
0,1,0,0,67,1,1,0,0,0,0,0,0,0,25.1,1672.15,0,0,0,1,0,0,1,0,1,0,0,3,0.0150016436063712,0,0,0,2,0.36911764705882355,0,2,0,0,0,2,2.5670498084291187
1,0,1,1,22,1,0,0,1,0,1,0,0,0,55.15,1206.05,1,1,0,0,1,0,0,0,0,1,0,1,0.0456899051406321,2,0,0,3,2.3978260869565218,0,0,1,0,1,3,0.39180765805877116
0,0,0,1,33,0,0,1,0,0,1,0,0,0,34.05,1113.95,0,0,1,0,1,0,0,0,1,0,0,2,0.0305394860756087,2,0,0,2,1.0014705882352941,0,1,1,0,0,2,0.9415121255349501
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.95,107.05,0,1,0,0,0,0,1,0,0,0,1,0,0.1846367422489588,0,0,0,1,3.3249999999999997,0,0,0,0,0,1,0.23866348448687352
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.95,38.15,0,1,0,0,0,0,1,0,0,0,1,0,0.5095785440613027,0,0,0,1,6.6499999999999995,0,0,0,0,0,1,0.0954653937947494
0,0,1,1,72,1,1,1,1,1,1,1,1,0,89.7,6339.3,0,0,0,1,1,0,0,0,1,0,0,3,0.0141475955396432,4,2,0,8,1.2287671232876713,0,2,1,0,0,8,0.7938257993384785
0,0,0,1,9,1,0,0,0,0,0,0,0,0,20.4,184.1,0,1,0,0,0,0,1,0,0,0,1,0,0.1102106969205834,0,0,0,1,2.04,0,0,0,0,0,1,0.42056074766355145
0,0,1,1,67,1,1,0,0,0,0,0,0,0,26.3,1688.9,0,0,0,1,0,0,1,0,0,0,1,3,0.0155630510681105,0,0,0,2,0.38676470588235295,0,2,0,0,0,2,2.454212454212454
1,0,1,0,16,1,1,0,0,0,0,1,0,1,84.95,1378.25,1,1,0,0,0,1,0,0,0,1,0,1,0.0615914446257023,0,1,0,3,4.997058823529412,0,0,0,1,1,3,0.18615474112856312
1,0,0,0,8,1,0,0,0,0,0,0,0,1,20.7,137.6,0,1,0,0,0,0,1,0,0,0,1,0,0.1493506493506493,0,0,0,1,2.3,0,0,0,0,0,1,0.3686635944700461
0,0,0,0,5,0,0,1,1,1,1,0,0,1,43.25,219.0,1,1,0,0,1,0,0,0,0,0,1,0,0.1965909090909091,4,0,0,4,7.208333333333333,0,0,1,0,0,4,0.11299435028248588
0,0,1,1,23,1,1,0,0,0,0,0,0,1,48.35,1067.15,1,0,1,0,1,0,0,0,1,0,0,1,0.0452651781116884,0,0,0,2,2.0145833333333334,0,1,0,0,0,2,0.46605876393110435
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.55,79.55,1,1,0,0,0,1,0,0,0,1,0,0,0.9875853507138423,0,1,0,2,39.775,1,0,0,1,1,2,0.012414649286157667
1,1,1,0,50,1,0,0,0,0,0,0,0,1,71.05,3444.85,1,1,0,0,0,1,0,0,0,1,0,3,0.0206190054703483,0,0,0,1,1.3931372549019607,0,0,0,1,1,1,0.6939625260235948
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.45,369.05,0,0,0,1,0,0,1,0,1,0,0,1,0.0525604648020537,0,0,0,1,1.0805555555555555,0,2,0,0,0,1,0.8312958435207825
1,0,1,0,68,1,1,1,1,1,0,1,1,1,110.8,7553.6,0,0,0,1,0,1,0,1,0,0,0,3,0.014666560770921,3,2,1,7,1.6057971014492753,0,2,1,0,0,7,0.6082289803220036
0,0,0,0,1,1,1,0,0,0,0,1,0,0,84.5,84.5,1,1,0,0,0,1,0,0,0,1,0,0,0.9883040935672516,0,1,0,3,42.25,1,0,0,1,1,3,0.011695906432748537
1,1,1,0,25,1,0,0,0,0,0,0,0,1,69.3,1813.1,0,1,0,0,0,1,0,0,0,1,0,2,0.0382007607077889,0,0,0,1,2.6653846153846152,0,0,0,1,1,1,0.3556187766714083
0,0,0,0,67,0,0,1,0,1,1,1,0,1,49.35,3321.35,0,0,1,0,1,0,0,1,0,0,0,3,0.0148539437446385,3,1,0,4,0.725735294117647,0,1,1,0,0,4,1.3306852035749752
0,0,0,0,32,1,0,0,0,0,0,0,0,0,20.35,707.5,0,0,1,0,0,0,1,0,1,0,0,2,0.0287226534932956,0,0,0,1,0.6166666666666667,0,1,0,0,0,1,1.4988290398126463
1,1,1,0,67,1,1,1,1,0,0,1,1,1,105.6,7112.15,0,0,1,0,0,1,0,0,0,1,0,3,0.014845743446996,2,2,1,6,1.552941176470588,0,1,1,0,0,6,0.6285178236397749
0,1,1,0,72,0,0,1,1,1,1,1,1,1,64.45,4641.1,0,0,0,1,1,0,0,0,1,0,0,3,0.0138838025893453,4,2,0,6,0.8828767123287672,0,2,1,0,0,6,1.1000763941940412
0,0,1,0,71,1,1,0,1,1,1,1,1,1,108.6,7690.9,1,0,0,1,0,1,0,0,1,0,0,3,0.0141187482936595,3,2,1,7,1.5083333333333333,0,2,1,0,0,7,0.6478102189781022
0,0,0,1,1,1,0,0,1,0,0,0,0,1,49.9,49.9,0,1,0,0,1,0,0,0,0,1,0,0,0.9803536345776032,1,0,0,2,24.95,0,0,1,0,1,2,0.019646365422396856
0,0,0,0,46,0,0,0,1,0,0,0,0,0,30.3,1380.1,1,1,0,0,1,0,0,1,0,0,0,2,0.021939034103251,1,0,0,1,0.6446808510638298,0,0,1,0,0,1,1.4696485623003195
1,1,0,0,2,0,0,0,0,1,0,0,0,1,30.4,78.65,1,1,0,0,1,0,0,0,0,1,0,0,0.3816698053986189,1,0,0,1,10.133333333333333,0,0,1,0,1,1,0.06369426751592357
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,1,1,0,0,1,0,0,0,0,0,1,0,0.978448275862069,0,0,0,1,22.7,0,0,0,0,0,1,0.021551724137931036
1,0,1,0,48,1,0,0,1,1,0,0,1,1,65.65,3094.65,0,0,1,0,1,0,0,0,0,1,0,2,0.0212071778140293,2,1,0,4,1.3397959183673471,0,1,1,0,1,4,0.7201800450112528
1,0,1,0,61,1,1,0,0,1,1,1,1,1,103.3,6518.35,0,0,1,0,0,1,0,1,0,0,0,3,0.0158451379355303,2,2,1,6,1.6661290322580644,0,1,1,0,0,6,0.5848513902205178
1,0,1,0,32,1,0,0,1,0,0,0,1,0,84.15,2585.95,1,1,0,0,0,1,0,1,0,0,0,2,0.03252865343358,1,1,0,3,2.5500000000000003,0,0,1,1,0,3,0.37580739870816204
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,0,1,0,0,1,0,0,0,0,1,0,0,0.5310633213859021,0,0,0,1,14.816666666666668,0,0,0,0,1,1,0.044004400440044
1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.75,58.85,1,1,0,0,0,0,1,0,0,1,0,0,0.3299916457811194,0,0,0,1,4.9375,0,0,0,0,1,1,0.14457831325301204
1,0,0,0,5,1,0,0,0,0,1,0,1,1,85.4,425.9,1,1,0,0,0,1,0,0,1,0,0,0,0.2000468493792457,1,1,0,3,14.233333333333334,1,0,1,1,0,3,0.057870370370370364
1,0,1,1,71,1,1,1,1,1,1,1,1,0,89.9,6342.7,0,0,0,1,1,0,0,1,0,0,0,3,0.0141715402682976,4,2,1,8,1.2486111111111111,0,2,1,0,0,8,0.781078107810781
0,0,1,0,37,1,1,1,0,0,0,0,0,1,55.05,2030.75,0,1,0,0,1,0,0,0,0,0,1,2,0.027094868955334,1,0,0,3,1.4486842105263158,0,0,1,0,0,3,0.6601248884924176
0,0,1,1,65,1,1,0,0,1,1,1,1,1,104.1,6700.05,0,0,0,1,0,1,0,1,0,0,0,3,0.0155348788622678,2,2,1,6,1.5772727272727272,0,2,1,0,0,6,0.6184586108468126
1,0,0,1,67,1,1,0,1,0,1,1,1,1,106.6,7244.7,0,0,1,0,0,1,0,1,0,0,0,3,0.0147121741170625,2,2,1,6,1.5676470588235294,0,1,1,0,0,6,0.6226765799256506
0,0,0,1,49,1,1,0,0,0,0,0,0,0,75.2,3678.3,1,1,0,0,0,1,0,0,1,0,0,3,0.0204386703992607,0,0,0,2,1.504,0,0,0,1,0,2,0.6430446194225722
0,0,1,1,50,1,1,1,0,0,1,1,0,1,70.5,3486.65,0,0,0,1,1,0,0,0,1,0,0,3,0.0202141843361575,2,1,0,5,1.3823529411764706,0,2,1,0,0,5,0.6993006993006993
0,0,1,1,25,1,0,0,0,0,0,0,0,0,19.6,411.15,0,0,1,0,0,0,1,0,0,1,0,2,0.0475555016377532,0,0,0,1,0.7538461538461539,0,1,0,0,1,1,1.2135922330097086
1,0,0,1,17,1,1,0,0,1,0,0,0,1,55.85,937.5,1,0,1,0,1,0,0,0,0,0,1,1,0.0595098561534363,1,0,0,3,3.102777777777778,0,1,1,0,0,3,0.2990325417766051
1,0,1,1,64,1,1,0,0,0,0,0,0,1,24.05,1559.15,0,0,0,1,0,0,1,0,0,0,1,3,0.0154151844373938,0,0,0,2,0.37,0,2,0,0,0,2,2.5548902195608783
0,0,1,0,25,0,0,0,0,1,0,1,0,1,38.1,970.4,0,0,1,0,1,0,0,0,1,0,0,2,0.0392217418159357,1,1,0,2,1.4653846153846155,0,1,1,0,0,2,0.639386189258312
0,1,0,0,23,1,1,0,1,1,0,1,1,1,106.4,2483.5,1,1,0,0,0,1,0,0,0,1,0,1,0.0428255182129201,2,2,1,6,4.433333333333334,0,0,1,1,1,6,0.21415270018621974
0,1,1,0,24,0,0,0,0,1,1,0,0,0,34.25,828.2,0,1,0,0,1,0,0,0,0,0,1,1,0.041304872165943,2,0,0,2,1.37,0,0,1,0,0,2,0.6808510638297872
1,0,0,0,37,1,1,0,0,1,0,1,1,1,100.05,3810.55,0,1,0,0,0,1,0,0,0,1,0,2,0.0262491637260432,1,2,1,5,2.6328947368421054,0,0,1,1,1,5,0.3661553686293914
1,0,0,0,21,1,0,0,0,0,0,0,0,1,68.65,1493.2,0,1,0,0,0,1,0,0,0,1,0,1,0.0459443180297149,0,0,0,1,3.1204545454545456,0,0,0,1,1,1,0.3015075376884422
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.8,45.8,0,1,0,0,1,0,0,0,0,0,1,0,0.9786324786324786,0,0,0,1,22.9,0,0,0,0,0,1,0.021367521367521368
1,0,0,0,10,1,1,0,0,0,0,0,0,1,75.75,777.3,0,1,0,0,0,1,0,0,0,0,1,0,0.0973275086727483,0,0,0,2,6.886363636363637,1,0,0,1,0,2,0.13029315960912052
0,0,0,0,6,1,0,0,1,0,0,0,1,1,84.4,556.35,1,1,0,0,0,1,0,0,0,1,0,0,0.1514308782632098,1,1,0,3,12.057142857142859,1,0,1,1,1,3,0.0702576112412178
0,0,1,0,51,1,1,1,1,0,0,0,1,1,96.4,4911.05,0,0,1,0,0,1,0,0,1,0,0,3,0.0196252073981331,2,1,1,5,1.853846153846154,0,1,1,0,0,5,0.5236139630390143
1,0,0,0,10,1,0,0,0,0,0,0,0,1,20.55,187.35,0,1,0,0,0,0,1,0,0,0,1,0,0.1091053889036368,0,0,0,1,1.8681818181818182,0,0,0,0,0,1,0.46403712296983757
1,0,0,0,6,0,0,1,1,0,1,0,1,0,50.95,307.6,0,1,0,0,1,0,0,0,1,0,0,0,0.1651004536616979,3,1,0,4,7.278571428571429,0,0,1,0,0,4,0.11549566891241578
0,0,1,1,47,1,1,1,1,1,1,1,1,1,90.5,4318.35,0,0,0,1,1,0,0,0,0,0,1,2,0.0209522266081702,4,2,1,8,1.8854166666666667,0,2,1,0,0,8,0.5136612021857924
1,0,1,1,61,1,1,1,1,1,1,0,1,1,79.4,4820.55,0,0,1,0,1,0,0,0,0,1,0,3,0.0164677334052327,4,1,0,7,1.2806451612903227,0,1,1,0,0,7,0.7587064676616915
1,0,0,0,52,0,0,1,1,1,0,1,1,1,58.75,3038.55,0,0,0,1,1,0,0,1,0,0,0,3,0.0193285190241976,3,2,0,5,1.1084905660377358,0,2,1,0,0,5,0.8702928870292888
1,0,1,1,35,1,1,1,1,0,0,0,0,1,59.45,2136.9,0,1,0,0,1,0,0,0,1,0,0,2,0.0278076617241218,2,0,0,4,1.651388888888889,0,0,1,0,0,4,0.5789909015715468
0,0,1,0,71,1,1,0,1,1,0,1,1,1,105.7,7472.15,0,0,1,0,0,1,0,1,0,0,0,3,0.0141439687414276,2,2,1,6,1.4680555555555557,0,1,1,0,0,6,0.6654170571696345
1,0,0,0,6,1,0,1,1,0,0,0,0,0,56.25,389.1,1,1,0,0,1,0,0,0,0,1,0,0,0.1441937964624455,2,0,0,3,8.035714285714286,0,0,1,0,0,3,0.10480349344978165
0,0,1,0,45,1,0,1,0,1,0,0,0,0,53.3,2296.25,0,0,0,1,1,0,0,0,1,0,0,2,0.0232016541517031,2,0,0,3,1.158695652173913,0,2,1,0,0,3,0.8287292817679558
1,1,0,0,2,1,1,0,0,0,0,1,0,1,85.55,187.45,1,1,0,0,0,1,0,0,0,1,0,0,0.4539665693817989,0,1,0,3,28.516666666666666,1,0,0,1,1,3,0.023108030040439053
1,0,0,0,4,1,0,0,1,0,0,1,1,1,68.65,261.25,1,1,0,0,1,0,0,1,0,0,0,0,0.2617731172545281,1,2,0,4,13.73,0,0,1,0,0,4,0.057430007178750894
0,0,0,0,2,0,0,0,0,0,0,0,0,0,24.3,38.45,0,1,0,0,1,0,0,0,0,0,1,0,0.6159695817490494,0,0,0,0,8.1,0,0,0,0,0,0,0.07905138339920949
0,0,0,0,4,1,0,0,0,0,0,1,0,0,77.85,299.2,1,1,0,0,0,1,0,0,0,1,0,0,0.2593271152564956,0,1,0,2,15.569999999999999,1,0,0,1,1,2,0.05072923272035511
0,0,0,0,51,1,1,1,0,0,1,0,0,0,59.9,3043.6,0,0,1,0,1,0,0,0,1,0,0,3,0.0196741772318202,2,0,0,4,1.1519230769230768,0,1,1,0,0,4,0.8374384236453202
0,0,1,1,60,1,1,0,0,0,0,0,0,0,23.95,1506.4,0,0,1,0,0,0,1,0,1,0,0,3,0.0158882844633143,0,0,0,2,0.39262295081967213,0,1,0,0,0,2,2.404809619238477
0,0,0,0,9,1,0,0,0,0,0,0,0,1,20.15,163.7,0,0,1,0,0,0,1,0,0,0,1,0,0.1223436551305403,0,0,0,1,2.0149999999999997,0,1,0,0,0,1,0.425531914893617
0,0,0,0,3,1,1,0,1,1,0,1,1,1,105.35,323.25,1,1,0,0,0,1,0,1,0,0,0,0,0.3249036237471087,2,2,1,6,26.3375,1,0,1,1,0,6,0.028208744710860368
0,0,0,0,17,1,1,0,0,1,1,0,1,1,95.65,1640.0,0,1,0,0,0,1,0,1,0,0,0,1,0.0582876294942108,2,1,1,5,5.313888888888889,0,0,1,1,0,5,0.17589239524055872
1,0,0,0,8,1,1,0,0,0,0,1,0,1,87.05,762.1,1,1,0,0,0,1,0,0,0,1,0,0,0.1140741711440178,0,1,0,3,9.672222222222222,1,0,0,1,1,3,0.09085746734809767
0,0,1,1,46,1,0,1,0,1,1,1,1,0,81.0,3846.35,0,0,0,1,1,0,0,0,0,0,1,2,0.0210534523763109,3,2,0,6,1.7234042553191489,0,2,1,0,0,6,0.5609756097560976
1,0,0,0,68,1,0,1,1,1,1,1,1,1,82.45,5646.6,0,0,0,1,1,0,0,0,1,0,0,3,0.0145991217508322,4,2,0,7,1.194927536231884,0,2,1,0,0,7,0.8148591971240263
0,0,0,0,1,1,0,0,0,0,0,1,0,1,53.5,53.5,1,1,0,0,1,0,0,0,0,0,1,0,0.981651376146789,0,1,0,2,26.75,0,0,0,0,0,2,0.01834862385321101
1,0,1,0,4,1,0,0,0,0,0,0,0,0,20.5,79.05,0,0,1,0,0,0,1,1,0,0,0,0,0.2560899437851343,0,0,0,1,4.1,0,1,0,0,0,1,0.18604651162790697
1,0,0,0,1,0,0,0,0,0,0,0,0,1,25.1,25.1,1,1,0,0,1,0,0,0,0,0,1,0,0.9616858237547892,0,0,0,0,12.55,0,0,0,0,0,0,0.038314176245210725
0,0,0,1,28,1,0,0,1,0,1,0,0,1,54.4,1516.6,0,0,1,0,1,0,0,0,1,0,0,2,0.0358460727464417,2,0,0,3,1.8758620689655172,0,1,1,0,0,3,0.5054151624548736
1,0,0,0,39,1,0,0,1,0,0,1,0,1,58.6,2224.5,0,0,1,0,1,0,0,0,1,0,0,2,0.0263311615367333,1,1,0,3,1.465,0,1,1,0,0,3,0.6543624161073825
0,0,0,0,11,1,0,0,0,1,0,0,1,0,84.8,888.75,0,1,0,0,0,1,0,0,0,1,0,0,0.0953076706940151,1,1,0,3,7.066666666666666,1,0,1,1,1,3,0.12820512820512822
1,0,1,0,71,0,0,0,1,1,1,1,1,1,61.4,4310.35,0,0,0,1,1,0,0,0,1,0,0,3,0.0142414788871235,3,2,0,5,0.8527777777777777,0,2,1,0,0,5,1.1378205128205128
0,0,0,1,2,1,0,0,0,0,0,0,0,0,20.4,42.9,0,1,0,0,0,0,1,0,0,0,1,0,0.4646924829157175,0,0,0,1,6.8,0,0,0,0,0,1,0.09345794392523366
0,1,1,0,30,1,0,0,1,1,0,0,0,1,79.65,2365.15,1,1,0,0,0,1,0,0,0,0,1,2,0.0336622783847177,2,0,0,3,2.5693548387096774,0,0,1,1,0,3,0.3719776813391196
1,0,0,0,17,1,0,0,0,0,0,0,0,0,20.15,353.65,0,0,1,0,0,0,1,0,0,0,1,1,0.0568165797264909,0,0,0,1,1.1194444444444445,0,1,0,0,0,1,0.8037825059101655
1,0,1,0,55,1,1,0,1,1,0,1,0,1,94.45,5073.1,0,1,0,0,0,1,0,0,1,0,0,3,0.0186141384679056,2,1,1,5,1.686607142857143,0,0,1,1,0,5,0.5762179151388162
1,0,0,0,58,1,1,1,0,0,0,0,0,1,79.8,4526.85,0,1,0,0,0,1,0,1,0,0,0,3,0.0176242587541548,1,0,0,3,1.352542372881356,0,0,1,1,0,3,0.7178217821782178
1,0,0,0,5,1,0,1,0,0,1,0,0,0,54.2,308.25,1,1,0,0,1,0,0,0,0,1,0,0,0.1752627324171382,2,0,0,3,9.033333333333333,0,0,1,0,0,3,0.09057971014492754
1,1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1,1,0,0,0,0,1,0,0,1,0,0,0.9511002444987776,0,0,0,1,9.725,0,0,0,0,1,1,0.0488997555012225
0,1,0,0,9,1,1,0,0,0,0,0,0,1,74.05,678.45,0,1,0,0,0,1,0,0,0,1,0,0,0.1089852086246228,0,0,0,2,7.404999999999999,1,0,0,1,1,2,0.11992005329780148
0,0,0,0,26,1,0,0,0,0,1,0,0,0,49.15,1237.3,0,1,0,0,1,0,0,1,0,0,0,2,0.0396915125575385,1,0,0,2,1.8203703703703704,0,0,1,0,0,2,0.518444666001994
1,0,0,0,50,1,0,0,0,0,0,0,0,0,19.4,1023.95,0,0,0,1,0,0,1,0,1,0,0,3,0.0189277525732962,0,0,0,1,0.3803921568627451,0,2,0,0,0,1,2.450980392156863
1,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8182.75,0,0,0,1,0,1,0,1,0,0,0,3,0.0138872766152436,4,2,1,8,1.5568493150684932,0,2,1,0,0,8,0.6279982555604012
1,0,0,1,43,1,0,1,1,0,1,1,1,1,106.0,4532.3,0,0,1,0,0,1,0,0,1,0,0,2,0.0233825248715064,3,2,1,6,2.409090909090909,0,1,1,0,0,6,0.40186915887850466
0,0,0,0,56,1,1,0,0,0,0,0,0,1,25.95,1444.05,0,0,0,1,0,0,1,1,0,0,0,3,0.0179578561295456,0,0,0,2,0.4552631578947368,0,2,0,0,0,2,2.077922077922078
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,1,0,0,0,0,1,0,0,0,1,0,0.9502487562189056,0,0,0,1,9.55,0,0,0,0,0,1,0.04975124378109452
0,0,1,1,72,1,1,0,1,1,0,1,1,1,103.4,7372.65,1,0,0,1,0,1,0,0,0,1,0,3,0.0140229058878574,2,2,1,6,1.4164383561643836,0,2,1,0,1,6,0.689655172413793
0,0,1,0,72,1,1,1,1,0,1,0,1,1,100.55,7325.1,0,0,0,1,0,1,0,1,0,0,0,3,0.0137249013799975,3,1,1,6,1.3773972602739726,0,2,1,0,0,6,0.7090103397341212
0,0,1,0,36,1,1,0,0,0,0,1,1,1,95.4,3474.2,0,1,0,0,0,1,0,0,0,1,0,2,0.0274516574585635,0,2,1,4,2.5783783783783787,0,0,0,1,1,4,0.37344398340248963
0,0,0,0,5,1,0,0,0,1,1,1,1,0,75.15,392.65,0,1,0,0,1,0,0,1,0,0,0,0,0.1909056268258605,2,2,0,5,12.525,1,0,1,0,0,5,0.06565988181221273
1,0,0,0,13,1,1,0,1,1,0,0,0,1,84.45,1058.6,1,1,0,0,0,1,0,0,0,1,0,1,0.0796998867497168,2,0,0,4,6.0321428571428575,0,0,1,1,1,4,0.1521357519016969
1,1,0,0,44,1,0,0,1,1,0,0,1,0,89.15,3990.75,0,0,1,0,0,1,0,0,1,0,0,2,0.0223335629736331,2,1,0,4,1.9811111111111113,0,1,1,0,0,4,0.4880754298391569
1,1,1,1,70,1,1,0,1,1,1,1,1,1,107.9,7475.85,0,0,1,0,0,1,0,0,0,1,0,3,0.0144312110046343,3,2,1,7,1.519718309859155,0,1,1,0,1,7,0.642791551882461
0,0,0,0,44,1,0,0,0,0,0,0,0,0,19.5,835.5,0,0,1,0,0,0,1,0,1,0,0,2,0.0233114166168559,0,0,0,1,0.43333333333333335,0,1,0,0,0,1,2.1463414634146343
1,1,1,0,32,1,1,0,0,0,0,1,0,1,85.95,2628.6,1,1,0,0,0,1,0,0,1,0,0,2,0.0326855795558259,0,1,0,3,2.6045454545454545,0,0,0,1,0,3,0.3680276020701552
1,0,1,0,69,1,1,0,0,0,0,0,0,1,24.95,1718.35,0,0,0,1,0,0,1,0,1,0,0,3,0.0145112978741966,0,0,0,2,0.35642857142857143,0,2,0,0,0,2,2.6589595375722546
1,1,0,0,16,1,0,0,0,0,1,1,0,0,59.4,1023.9,1,1,0,0,1,0,0,0,0,1,0,1,0.0579568738413503,1,1,0,3,3.4941176470588236,0,0,1,0,1,3,0.26490066225165565
0,1,1,1,68,1,0,0,0,0,0,0,0,0,19.5,1193.55,0,0,1,0,0,0,1,1,0,0,0,3,0.0163241387970365,0,0,0,1,0.2826086956521739,0,1,0,0,0,1,3.317073170731707
